reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
MYS,2018,2709,9462605287.146,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2013,2709,155767.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2014,2709,232765.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2015,2709,89858.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2016,2709,46501.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2017,2709,81046.548,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2018,2709,974179.885,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NER,2013,2709,201.0,Niger,Petroleum oils and oils obtained from bituminous minerals; crude
NER,2014,2709,170.0,Niger,Petroleum oils and oils obtained from bituminous minerals; crude
NER,2015,2709,421.0,Niger,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2013,2709,74953784338.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2014,2709,75033422632.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2015,2709,34380007803.54,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2016,2709,26979833380.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2017,2709,36057296059.213,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2018,2709,51371204851.773,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2013,2709,197.0,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2017,2709,206.69,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2013,2709,304572101.482,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2014,2709,370062043.578,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2015,2709,184060524.604,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2016,2709,77531196.044,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2017,2709,65164234.301,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2018,2709,119442580.595,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2013,2709,49721219647.0,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2014,2709,46255258996.0,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2015,2709,25059681953.394,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2016,2709,22832062038.0,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2017,2709,25874694736.506,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2018,2709,32979366426.107,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2013,2709,1176370560.325,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2014,2709,1126661940.539,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2015,2709,506512239.696,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2016,2709,410564981.491,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2017,2709,443973215.897,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2018,2709,341155240.525,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2013,2709,32087129500.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2014,2709,30146468745.855,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2015,2709,17379452272.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2016,2709,12839270626.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2017,2709,15072300334.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2018,2709,20099608074.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2014,2709,222906141.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2015,2709,175652705.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2016,2709,76992339.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2017,2709,114475658.435,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2018,2709,262066956.524,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2013,2709,537895524.39,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2014,2709,496337220.11,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2015,2709,120071360.5,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2016,2709,24015819.21,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2017,2709,25644327.43,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2018,2709,138873906.5,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2013,2709,975472251.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2014,2709,1014979342.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2015,2709,289704504.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2016,2709,173591470.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2017,2709,195753411.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2018,2709,202677308.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2013,2709,334039178.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2014,2709,320402972.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2015,2709,94530685.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2016,2709,66339195.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2017,2709,121704785.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2018,2709,126189395.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2015,2709,10354.341,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
QAT,2013,2709,24877673258.511,Qatar,Petroleum oils and oils obtained from bituminous minerals; crude
QAT,2014,2709,21484297314.0,Qatar,Petroleum oils and oils obtained from bituminous minerals; crude
QAT,2015,2709,10522023285.143,Qatar,Petroleum oils and oils obtained from bituminous minerals; crude
QAT,2016,2709,8851516145.991,Qatar,Petroleum oils and oils obtained from bituminous minerals; crude
QAT,2017,2709,11713828205.641,Qatar,Petroleum oils and oils obtained from bituminous minerals; crude
QAT,2018,2709,13809682463.201,Qatar,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2013,2709,41213170.0,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2014,2709,34203942.0,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2015,2709,15091696.0,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2016,2709,13098668.0,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2017,2709,22457866.08,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2018,2709,7496592.54,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2013,2709,173669617054.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2014,2709,153887932499.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2015,2709,89576493234.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2016,2709,73712304507.41,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2017,2709,93377261711.32,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2018,2709,129201079701.63,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2013,2709,34429.41,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2014,2709,9928.73,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2015,2709,2634.851,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2017,2709,864.799,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
SAU,2013,2709,293994567493.0,Saudi Arabia,Petroleum oils and oils obtained from bituminous minerals; crude
SAU,2014,2709,250522819622.0,Saudi Arabia,Petroleum oils and oils obtained from bituminous minerals; crude
SAU,2015,2709,129811454824.09,Saudi Arabia,Petroleum oils and oils obtained from bituminous minerals; crude
SAU,2016,2709,111980929354.94,Saudi Arabia,Petroleum oils and oils obtained from bituminous minerals; crude
SAU,2018,2709,187867943533.89,Saudi Arabia,Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2013,2709,1298202086.0,Sudan,Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2014,2709,2931662398.28,Sudan,Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2015,2709,2973880047.0,Sudan,Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2016,2709,335713000.0,Sudan,Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2017,2709,429495143.0,Sudan,Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2018,2709,430280550.0,Sudan,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2015,2709,4245323.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2016,2709,7554300.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2017,2709,26942808.233,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2018,2709,25094809.576,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2013,2709,433825.444,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2014,2709,120723.549,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2015,2709,16830002.702,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2016,2709,168257.668,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2017,2709,68136941.73,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2018,2709,49920600.187,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SLB,2013,2709,7244.741,Solomon Isds,Petroleum oils and oils obtained from bituminous minerals; crude
SLB,2016,2709,45822.0,Solomon Isds,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2013,2709,389579.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2014,2709,361000.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2015,2709,175969.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2016,2709,165387.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2017,2709,265367.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2018,2709,372576.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2013,2709,7888736.703,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2014,2709,6778350.87,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2015,2709,9663124.842,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2016,2709,2688140.501,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2017,2709,23962457.857,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2018,2709,2584135.981,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2013,2709,315002.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2014,2709,257605.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2016,2709,11520.38,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2017,2709,29207.46,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2018,2709,110911.8,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2013,2709,3948341.973,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2014,2709,944569.841,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2015,2709,592.987,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2016,2709,4087.522,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2017,2709,330197863.972,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2018,2709,32696.238,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2014,2709,2848.86,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2015,2709,41190.104,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2016,2709,11581.036,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2017,2709,4949.782,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2018,2709,7416.817,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SYC,2015,2709,235.493,Seychelles,Petroleum oils and oils obtained from bituminous minerals; crude
SYC,2016,2709,271.3,Seychelles,Petroleum oils and oils obtained from bituminous minerals; crude
SYC,2017,2709,526.042,Seychelles,Petroleum oils and oils obtained from bituminous minerals; crude
TGO,2014,2709,3816.909,Togo,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2013,2709,1163529425.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2014,2709,420967528.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2015,2709,64021323.51,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2016,2709,492858346.99,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2017,2709,681876817.25,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2018,2709,825587923.29,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2013,2709,11.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2013,2709,1250607974.258,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2014,2709,1344578990.008,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2015,2709,269309834.631,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2016,2709,240399218.088,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2017,2709,473848431.252,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2018,2709,598570732.095,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2013,2709,1748136261.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2014,2709,1435489672.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2015,2709,632516917.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2016,2709,563747219.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2017,2709,510605693.697,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2018,2709,525137508.107,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUR,2013,2709,664.0,Türkiye,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2013,2709,4602.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2016,2709,3.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2017,2709,1150307.49,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2018,2709,171627.358,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2013,2709,25405.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2014,2709,24771.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2015,2709,3184.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2016,2709,225.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2017,2709,17006.46,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2018,2709,654735.02,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2014,2709,27351268.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2015,2709,2686104.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2017,2709,28934225.01,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2016,2709,12.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2018,2709,8.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2013,2709,5099464344.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2014,2709,12309085818.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2015,2709,8768735352.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2016,2709,9462121586.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2017,2709,22502167777.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2018,2709,48261572407.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2013,2709,74850619350.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2013,2709,7375357838.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2014,2709,7224230188.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2015,2709,3823779769.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2016,2709,2578324548.82,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2017,2709,3108577310.8,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2018,2709,2146666201.87,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2013,2709,85165.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2016,2709,1247.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2017,2709,9691.093,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2018,2709,5762.834,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2013,2709,3248692363.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2014,2709,1271479238.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2015,2709,352.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2013,2709,708642.031,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2014,2709,69953543.076,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2015,2709,113920618.146,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2016,2709,122833538.764,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2017,2709,1284111587.785,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2018,2709,168652.877,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2013,2709,47621.444,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2014,2709,95052.64,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2015,2709,20698.229,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2017,2709,21.162,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2018,2709,2722.854,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2014,2709,247.38,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2016,2709,700.0,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
